id	filename	md5	size	state
d4276cf3-7094-4da1-a15d-f0c9938a629b	TCGA-BP-4993-01Z-00-DX1.9eb12eba-9015-4f39-a241-8038ab4ae4a7.svs	6ee8e7e646ddca05c2c0e1b58d302b4c	1190475404	released
f8469fe2-d0ff-4584-862f-3105e592eb59	TCGA-B0-5081-01Z-00-DX1.2fed8120-8e9c-4a23-bd1b-645f91450464.svs	a811da00c82e85b7ac358d1e517f2125	1353995383	released
606cd194-1139-41dd-90ce-d924cf19496b	TCGA-B0-5102-01Z-00-DX1.0dc0a4bf-4836-4f9f-a31e-c03eb6855cf7.svs	1fdc039bade84bad35d5c1c51a348217	694834203	released
55421817-bf66-4ddf-8392-f960479c70d1	TCGA-A3-3383-01Z-00-DX1.47624bec-fdf1-48d6-8cd6-04cad2948117.svs	8a3f3bb21b259a9d8f5e721b61c1bbcc	279977183	released
a8a9d4e2-f56d-42bc-af4c-01a5315c1f11	TCGA-B0-4810-01Z-00-DX1.c3874ffc-31ff-41c3-a474-48e2ff90783c.svs	af91ac1ff63547d75e1ca4596aa80e76	1337958877	released
c5346c76-b504-47ee-a078-d185e0fadb0d	TCGA-A3-3357-01Z-00-DX1.b85a8293-7b4f-4a8a-b799-77d7d7b39b3e.svs	88c1a2b3aa7023b7673ed7aea9a742de	133338257	released
5c40d3cd-de8d-4b1d-a406-0fa2a9d4624a	TCGA-B0-4690-01Z-00-DX1.efecabc0-bb34-41e4-b631-0b2043826124.svs	d9a7e1647fd1871e1568f8cbb66976a4	734881401	released
532387b9-f660-4496-bddc-040c82c1ba42	TCGA-B0-4847-01Z-00-DX1.d3846058-14c5-40c7-bee9-e2ffe42b5729.svs	624022df7d37405305b2f9f414e9d984	1216674343	released
6e5e2fba-844c-4e11-9a51-af1a12a20b76	TCGA-B0-5088-01Z-00-DX1.69bb79f8-33cc-4c9c-be63-323e5470fdde.svs	0bbdca320533a3936d9ac9493a74a86b	953374537	released
1f1ee7e4-6776-4f73-8c00-12b8f3138fb2	TCGA-BP-4994-01Z-00-DX1.87afea97-277f-4eac-a82c-64570d27cea7.svs	53da198171fb49ba3e02c5aaab48735f	1774766692	released
55f6b04c-468d-4df5-8e59-b75be614044a	TCGA-B4-5378-01Z-00-DX1.E38DB70A-5A21-48E7-92BA-832F702772D5.svs	dba19ea81a523d929223db462f9c2839	423763099	released
a574b58e-bee0-47da-8929-644f7ae42678	TCGA-CJ-4889-01Z-00-DX1.A584930A-586C-4CD9-980E-FB0240AD5D27.svs	6c2bd7a75cc0131aed912502eda9f149	953930685	released
37cac563-6561-4b71-ba71-20470b9fbe20	TCGA-B8-4148-01Z-00-DX1.B27E1027-0740-46B2-91FA-FE018746D81F.svs	e6f95865a4351fdefd2878f1a06cb293	710736175	released
f4bd176e-a6b7-4797-837a-049c384a8b09	TCGA-CJ-5682-01Z-00-DX1.3EF3DECB-B0D4-4963-9817-087F79844DA2.svs	cbac7c6267009cda996a771c14d5aa39	450572626	released
196cf4cf-facc-4ddb-a81a-be57014c2fff	TCGA-B0-5075-01Z-00-DX1.09207440-8016-4053-ba10-864744c3508c.svs	118628548118b61917578a4af0559082	791100979	released
18cc6ff3-a416-4c12-b4ff-626e0b489898	TCGA-BP-4771-01Z-00-DX1.7b5ab331-81fe-4688-91ad-851a44191841.svs	7db7ae615681230258074a0d9326596b	845880350	released
80410e5d-f990-44e7-b59d-d0c5fe1e76ac	TCGA-CJ-4643-01Z-00-DX1.50F38125-1825-4B66-A171-4C92279E306D.svs	0937ff0b080efe2f5aa20f5ba0fbb830	1542448517	released
74a1b855-5a26-4311-a91b-1ba3ee984edc	TCGA-CJ-4895-01Z-00-DX1.C4089710-6CCB-4591-ACF6-B0AAC187690F.svs	96bcd0f0f0b14094755fbf48fc3b5879	1641357055	released
d871d783-d6a2-4326-a1ad-241e39e2ee17	TCGA-B8-5159-01Z-00-DX1.12a9fb4e-2062-4e69-bd04-61eb2c1a7501.svs	042846546d827780b7dc21ecbfdbcab7	373092972	released
be1b829c-c8e1-468f-969d-36050b4c2f78	TCGA-A3-3335-01Z-00-DX1.b36f9bd5-d005-4d81-ac3e-c768502ca06b.svs	bbdd0dbc410722312aa19796245a0ef2	354104719	released
7d512737-e36b-4d8a-9a40-297ab3e0cd86	TCGA-B8-A54H-01Z-00-DX1.7DE86788-D09C-471E-B62D-2597EEAC3326.svs	c6b88b13e3f16b42c7be03fc874b55c5	1056566102	released
4efa810d-5b81-44d1-ac73-606126ebf8a6	TCGA-B0-5707-01Z-00-DX1.a531abb4-5981-4fa2-a6e0-a2e3b64b0688.svs	cb3fc47f7d8d17ba689859211f0d085e	1423231937	released
9e7ff3b3-044f-4197-9df6-848e1e39a261	TCGA-B0-5710-01Z-00-DX1.1d30af81-4ce1-4574-9bca-c8f3e1f7f209.svs	e6a9f6f7d17d2bebd7b5665875f02a03	1218455961	released
6167c24a-7c69-421a-8bba-54ac0fe3a871	TCGA-B8-4151-01Z-00-DX1.70d1897f-f121-4e02-a028-91fadeff2229.svs	c06ace19dea44b036e82979d21872037	691787047	released
54532a18-06ef-4f6f-8f02-4a765b7c2651	TCGA-CJ-4897-01Z-00-DX1.7C8DAACB-B64D-4F7C-B543-B2C19D041F51.svs	958658e3ef7511450eff15b472b60652	1577586849	released
f79c7344-77ca-4a88-aef6-90f4a9737c7e	TCGA-AK-3445-01Z-00-DX1.FAD9A2F0-BDF8-445B-93C2-70AE41E246FB.svs	9466013c7a6e2610b526a51fd2398494	667861439	released
6fe2aa8d-e5af-46bf-87c3-d4a88cb30f7a	TCGA-B0-5120-01Z-00-DX1.ea9b8cee-f81d-4289-9c1f-30729a34ac04.svs	1812e2158266f744a982ef60ff63d0af	414656807	released
bedacd34-26a2-4a3c-b331-69f211f0549a	TCGA-B0-5700-01Z-00-DX1.95de170e-c0b7-4408-a0cf-b4b5ce1a23f0.svs	e5082e3b0c34328dc5207993233f17a5	575453643	released
f8b637f1-e45e-487e-9b69-a72b97a886c1	TCGA-BP-4164-01Z-00-DX1.9834000b-0e64-46b0-ad7f-9c18b93bf4c0.svs	8dee3810f10f5f7aea5da91fe2c6140f	1299211148	released
063e209c-520a-4973-bfd4-c7dc0cf2bee2	TCGA-AK-3451-01Z-00-DX1.1CC3099A-F2E1-43D6-B9AC-8DC640ABB014.svs	53302c65ff7d81d9f504efff3a413f43	667326893	released
92d9c4ac-a5e2-4ebe-ba2a-5228ec364986	TCGA-B0-5104-01Z-00-DX1.1e36aacb-87e0-4629-81a6-17a694802d4e.svs	a11bf7887f428f2b753abe0777c14776	618031049	released
0962cc5b-39f9-4065-af86-340178fc0ec3	TCGA-A3-3325-01Z-00-DX1.53D2B035-AD02-4B52-803B-1CE584C59175.svs	aac93ae51957a110bd88cb0254e04f80	500443760	released
f293c6f4-67c2-4e1a-b8e3-79a4f7fea185	TCGA-AK-3440-01Z-00-DX1.ea0763b1-4262-4c75-9f76-080af1ffeab7.svs	0dcf01e0ab2ee7df67b34bd70191bd9e	104688881	released
ea170c68-8eb2-4dce-a191-05e46d83300e	TCGA-B0-4818-01Z-00-DX1.b5b74b2d-0d2f-40b3-81c9-e2b570da5918.svs	6c53d08e022738bb94ba0053daa26219	576184845	released
990e66af-f83c-437e-853b-b46597a1fad3	TCGA-B2-5633-01Z-00-DX1.c55a29ca-468e-46de-9ff5-a51f46fe09fd.svs	6149ea76b71b3a3ea5154bde9771e4b9	167716161	released
9ef253c0-28bd-433a-a577-70c502183f8a	TCGA-A3-3320-01Z-00-DX1.81f8b962-a7a3-43ba-ab12-d92eb91f97b2.svs	67aeed522d5073122386c82e5cf12684	246310031	released
2d569ced-fb05-479c-8167-e6c14fc90380	TCGA-CJ-4920-01Z-00-DX1.103EF882-1E2D-443D-AEBC-EFC39CD5376F.svs	a4f152043712a48775b915b535d1ce94	1424992275	released
acce884e-8228-4e29-8062-fe8be43ace72	TCGA-B0-4707-01Z-00-DX1.861325d7-cd42-4564-87f7-53deccc410d8.svs	4f6af5232179685532922122c1d01e02	777680157	released
c05d70f2-6707-40f3-b71a-7a90cc0cd9bc	TCGA-A3-3370-01Z-00-DX1.85c55ab4-8f44-4e76-af56-d42226764135.svs	510c03eca68410c2e0d117b7a5ab943a	83230801	released
0ca828fd-1567-4896-8eb3-b0d1018074b6	TCGA-CJ-5676-01Z-00-DX1.9B227E1C-E4E1-4E1B-97CB-A4B8F2D27DC6.svs	ea2f4cc4fbf0e6aed9a7ee3b22aa93e3	367262020	released
b3755859-0d32-4f4f-8845-599aca219f62	TCGA-B0-5085-01Z-00-DX1.29c82ff0-9e4d-477f-a8d9-8931c69e58f8.svs	9416a9c95ce6dd5806920ae4202a0b55	431121939	released
47467b2f-88d2-49ab-b95a-231fff532cbb	TCGA-A3-A6NI-01Z-00-DX1.F7C8BE3C-D2B9-4374-BBB7-64C7CE11C0E1.svs	0671e3a05f07a5d1d7e926d6ab13aa11	562620148	released
ad308096-095c-44af-8657-3b70da841c59	TCGA-DV-A4W0-01Z-00-DX1.B9EFDA21-A24B-46B2-999A-9E0865615D27.svs	7d17dc88af0c06ea58b64e1ea49f86b4	1478942853	released
e2c6d69b-de8e-48bf-86f1-48d593a17a8f	TCGA-CJ-4641-01Z-00-DX1.887252E8-C300-4DB2-A6D2-BA47AC6EFBB2.svs	3a1a35674415b3d8a3e8d233d638138e	1411270305	released
101aa4d6-52d0-49cd-988d-8385150e7fce	TCGA-B0-5113-01Z-00-DX1.db0ceba9-8e15-4308-bd78-dc587f5606a0.svs	f29924fa46bcb69a68c0ca34dae35cdd	858248195	released
56b7bacb-55a1-4354-8a6a-6143e42a39db	TCGA-BP-4976-01Z-00-DX1.da190cd4-651e-47d9-8573-afb8395c02bc.svs	2f3d1a7cd4e05f911618541652d442a7	933896742	released
4de19294-7b84-4ea8-b014-b48ecdec1312	TCGA-B8-5158-01Z-00-DX1.bf87760d-1ce2-4df9-a1a5-74f90d668ef2.svs	cd08c0159754231a6e56cb5f5b5d368a	1649161332	released
6ab1fc6a-ecdd-4544-a7ad-f1cbaefe3ebf	TCGA-EU-5905-01Z-00-DX1.f83b5cb0-7295-4f67-acac-cc1768b07c60.svs	21d4fd9d313e634d8c5c9b0ba562f1ea	929609009	released
d6055362-c451-4882-bd55-1e07ebe51b18	TCGA-BP-4766-01Z-00-DX1.486396b5-44b4-4595-938d-f68c173bb499.svs	f2f3118668ea535e335c5015503ba929	1137906062	released
5d92980d-3af1-43f2-9514-29eac938fa42	TCGA-CJ-4890-01Z-00-DX1.4CD542E0-5057-477E-B578-17FE98A503FD.svs	2e418ef64724896dc6ec42b02d5ac518	1997888839	released
e257f631-4362-4773-92b9-24068ef57e58	TCGA-BP-4975-01Z-00-DX1.3b4b3a5f-f2c1-41d7-9590-11dc5a6265d9.svs	4644305f095a170d809304cf935bebf2	642944602	released
1b9b7ce6-7dad-4fac-a573-dcbf7127d473	TCGA-A3-A8OW-01Z-00-DX1.B173FC44-8708-4255-AF01-9D8194F0BCA1.svs	646eb9276e83d9980f2a7deec0d50d7e	435416026	released
fddf5630-48e4-4c1d-9f53-e03a7597c61e	TCGA-B0-4817-01Z-00-DX1.92c7c348-7373-4ebc-9459-c8122e6eeb41.svs	00045250df92bbe9964ef524e8100e15	1299183159	released
6a228dbd-e835-453c-8a38-463dd06b1255	TCGA-A3-3352-01Z-00-DX1.a2f02c84-0201-417c-a719-7964f5fbfd3c.svs	be6ce38ced4177ca47a9fabcde841052	140696775	released
09f39753-be59-4431-bc8c-4a67401ef693	TCGA-B4-5834-01Z-00-DX1.2E194BF6-D66C-45B3-B8A3-4ED429A3022A.svs	ab362cda22d26b666fec0779fca3a26a	646655311	released
ebf9a79d-89cb-482d-a4fe-5bead754500c	TCGA-CZ-5456-01Z-00-DX1.65910977-0870-43cf-8a78-91dd8a289312.svs	562c4b8356e371b0a7bdfb879da577ac	1028367071	released
9893defa-60ba-4068-a163-4249d38ccd7e	TCGA-CJ-6031-01Z-00-DX1.372B4225-F672-4E8F-9873-3A4FE6A7982A.svs	e10e125b0d5bec3bd19b2017951d35ff	1162102137	released
4f1772a5-fbe9-482b-b44a-b766fc48a24c	TCGA-B2-A4SR-01Z-00-DX1.CC86884F-7784-495E-AFA0-FE57E4E6BADF.svs	699046ad4c17197f19db718faa5bd66f	650008699	released
ae1e796e-6250-4a16-86c4-760509a88284	TCGA-BP-5009-01Z-00-DX1.54e2bdc1-1010-4f1f-9eea-e4a7e2c12341.svs	bdc25600b3fd272c329572d20701f649	1096791708	released
d0207f30-55f8-4028-9992-0aae0646b031	TCGA-CZ-5984-01Z-00-DX1.94144f54-163c-428d-8bc9-0a35daa08866.svs	a0e5faee01ab854b3a0b81bb05b30dd1	998908315	released
f4c5a993-8c00-4b71-a2c5-0f2ce51cb1bb	TCGA-CJ-4912-01Z-00-DX1.28805E39-F07A-40FF-8810-162BED671E17.svs	1812ae014b62795e58bec16d9c2e091c	1344800535	released
87590978-809a-439e-aeb1-239965caa28d	TCGA-BP-4159-01Z-00-DX1.e3affffd-b9fa-4874-8c2f-427458d18020.svs	67372bb4ba474ddaf923f8596c209380	599447194	released
85adba07-1786-48bb-962f-f4d4718c10eb	TCGA-B0-4700-01Z-00-DX1.1a56e8e5-e1c7-48c7-b17a-5adc9d780613.svs	8f21e2ba00d64418aa208a833b39104e	1186840149	released
e63674a8-c5d9-4b2d-b3ee-96bba457c8b7	TCGA-B0-4845-01Z-00-DX1.1d063483-26f6-4534-9fb0-f66f5d46a38c.svs	4eb450b2c990319199c35646cca0cc9b	1088571455	released
d4822edf-f0ea-4e94-ada4-cf89bd381fb8	TCGA-CJ-4887-01Z-00-DX1.66F5343A-537E-44B4-815E-20BC4B831D9B.svs	f7c190b0da1d13b78278870f7977c9d4	1071392775	released
6baa26d8-def9-485f-9478-769c52986fe9	TCGA-B8-5165-01Z-00-DX1.d0314896-5fb0-4c33-9d62-710199657d25.svs	162c1354188170b9ba3c790e093cdfb6	741801996	released
975c21cf-ba07-40e3-99a5-15534fafdfb2	TCGA-A3-3313-01Z-00-DX1.10f8cd5e-1c4f-4bb4-96f3-c612f093fc80.svs	e25e30c61354758a2e2610abb4b5c5a0	604720119	released
efbb4d4c-1b02-40e1-8406-c8b2d2d66b48	TCGA-B0-5106-01Z-00-DX1.564e51a3-be50-4eed-ba9c-4d478b96ffc6.svs	2eb367a276d48abbed1fda7e7a4ead40	840238371	released
5ed8bfca-484d-4610-927f-9c782591e2fd	TCGA-EU-5906-01Z-00-DX1.49598f26-e980-424e-be04-98c9f6cb3d25.svs	d6fa508f9f539f426f09ca172d40c0d6	975631967	released
28270a15-8c2e-4393-b919-f135992d459f	TCGA-BP-5178-01Z-00-DX1.4d59b151-8cc6-451a-b009-a4f3a46ae653.svs	2d8a9e24a36ecd74a9e0cd652092e7a8	1104348000	released
60297d05-a829-446e-910a-263ad31e79b2	TCGA-CJ-4891-01Z-00-DX1.5E9F7E8F-110A-4A9F-BCD0-9CFBA14E1419.svs	69258c5cc584ed81cdbed8d50c125c05	1781299531	released
6a9c2d08-2104-4593-99cf-2c856254987e	TCGA-B0-5080-01Z-00-DX1.488e6d8d-2cd8-4fa5-a5fb-2c2c54a36dcb.svs	f94d56f5c6d36c086c2ae94a1008516b	263352403	released
ca4f6e69-9839-4521-93b3-46a0d4c57ce6	TCGA-CJ-4642-01Z-00-DX1.C21B27E4-341C-471E-8CEE-820348D4F24A.svs	4d1b885e33a0aa514c6d1eee641415b6	1197989333	released
0653a835-eae8-4ac9-a1f7-183b5f715042	TCGA-AK-3431-01Z-00-DX1.5D6F4225-F46D-4368-969F-64652FB0DDA9.svs	92ba8303ea7ced8feb81278373635bc5	1239680303	released
865e6489-29dd-480e-8f60-99071db2bd0f	TCGA-A3-3323-01Z-00-DX1.8225cfd4-6b2c-48b8-bd78-fd574557b4e8.svs	c85f5a238b444d4946e93a79edaf5f59	135633175	released
7df4ad94-3f2e-4a1f-96fe-7e9767191c23	TCGA-B0-5697-01Z-00-DX1.45952baf-6ceb-475e-8d04-0a97adf37cf6.svs	826545f7f1c824a448498d09341831cc	1208979101	released
88cdab19-0076-4c4b-bf24-af8092855f3c	TCGA-CJ-4875-01Z-00-DX1.0EB17121-9447-4856-BE2A-5CF671C63E55.svs	4e3204e3d29a9519a148c5d9f8f28741	1340918043	released
5dda9a4c-8f30-4079-939d-bcf93d46a807	TCGA-B0-4696-01Z-00-DX1.87ac4060-189a-4187-a7ed-9bc5fcfa6feb.svs	7f995f19e48b31c64f0ed6a576cc279c	874280015	released
213cd178-2211-4c08-88ec-335fda8a785e	TCGA-BP-5169-01Z-00-DX1.b9739d1e-6d86-44ab-a064-9fe50d393613.svs	802f7223e97491787847cd6d27437baf	1651800778	released
489f2840-c27a-4009-ac4b-1ef5018b3136	TCGA-AK-3447-01Z-00-DX1.3ed3ae76-21b2-46d0-bcb8-2d9ff54908ce.svs	eda5ce67a96edf1531ac85c3c88ab331	427214643	released
d92c1152-b956-4b71-aa26-8943fa0d174f	TCGA-B0-5094-01Z-00-DX1.eac31fe2-09da-4ecf-8e25-c073cbb03295.svs	3628b940099de912c0ee76433e7b36a6	1118425143	released
dca959be-eca8-4878-9e33-020fc519d988	TCGA-CJ-6027-01Z-00-DX1.ADA07C08-C97A-4F41-9467-8F4F49F96EDA.svs	3cfa4f3d22340b0c6c8927698e8e3d32	2165867743	released
400d72e9-918c-45f8-a9d0-c7c0e449306b	TCGA-BP-4349-01Z-00-DX1.ddae244f-3487-48d0-bf0a-358a73d97d27.svs	d47910d71a1732da5702893dc0e19317	967324866	released
58edd4b9-3257-4fd1-b778-7cd6b2991976	TCGA-AK-3460-01Z-00-DX1.022F845F-72ED-482C-8AC6-F0DCF1CA8581.svs	8ee2476f39eafa453ea4c0ef80a8c860	189068949	released
4d919248-643e-407e-8250-f3b8dd1127f9	TCGA-A3-3349-01Z-00-DX1.206c2817-1b93-4fdf-8128-3f6e3b4935b6.svs	2f28baf15608111aebd6cdbd89bb2e6f	355602963	released
